Date,Open,Close,High,Low
2025-07-22,204.01,203.75,204.67,202.15
2025-07-21,204.19,204.56,204.62,202.08
2025-07-18,204.44,204.37,205.13,203.68
2025-07-17,203.51,204.14,204.14,202.42
2025-07-16,202.42,202.39,204.42,202.15
2025-07-15,205.38,202.67,206.24,202.14
2025-07-14,202.42,204.94,205.1,201.44
2025-07-11,207.42,204.16,207.5,202.88
2025-07-10,211.25,207.84,211.57,207.84
2025-07-09,207.34,211.28,211.28,207.34
2025-07-08,204.25,205.82,206.6,204.25
2025-07-07,201.01,204.19,204.19,200.98
2025-07-04,203.31,200.96,203.66,199.91
2025-07-03,201.83,203.67,203.67,200.76
2025-07-02,199.28,201.42,202.3,199.28
2025-07-01,200.93,198.44,201.01,198.13
2025-06-30,201.84,200.99,201.92,198.43
2025-06-27,198.79,201.53,201.53,198.54
2025-06-26,198.58,198.13,199.66,197.41
2025-06-25,201.07,198.25,201.08,197.06
2025-06-24,197.07,200.79,201.39,197.07
2025-06-23,196.36,195.05,197.54,193.73
2025-06-20,196.28,197.15,199.44,196.28
2025-06-19,199.33,195.63,199.33,195.63
2025-06-18,198.14,199.52,199.87,197.36
2025-06-17,202.03,198.28,202.03,197.5
2025-06-16,198.38,202.93,202.93,198.38
2025-06-13,199.66,198.09,199.66,196.6
2025-06-12,199.74,201.03,201.82,198.23
2025-06-11,200.59,200.83,202.04,199.54
2025-06-10,204.23,200.54,204.3,200.43
2025-06-09,204.19,204.43,204.73,203.07
2025-06-06,202.93,204.21,204.91,202.02
2025-06-05,199.93,203.02,203.02,199.36
2025-06-04,202.37,200.03,203.24,199.07
2025-06-03,201.77,201.55,202.14,198.34
2025-06-02,200.68,201.49,202.41,199.43
2025-05-30,201.12,201.37,202.61,200.77
2025-05-29,201.72,200.93,202.94,200.66
2025-05-28,202.2,200.54,203.57,200.54
2025-05-27,201.39,202.09,202.45,200.93
2025-05-26,200.64,201.33,202.39,200.64
2025-05-23,203.82,199.11,205.2,194.18
2025-05-22,204.14,203.95,204.14,201.99
2025-05-21,204.26,204.43,205.51,203.39
2025-05-20,202.11,204.21,204.85,202.11
2025-05-19,199.92,201.77,202.21,199.92
2025-05-16,201.62,202.13,202.14,200.73
2025-05-15,201.57,201.64,201.98,200.4
2025-05-14,199.25,202.03,202.03,199.07
2025-05-13,198.86,199.19,199.47,198.48
2025-05-12,195.58,199.08,199.81,195.58
2025-05-09,193.51,195.05,195.11,193.32
2025-05-08,190.2,193.3,193.3,190.2
2025-05-07,189.75,189.51,190.81,189.16
2025-05-06,190.39,189.81,191.29,186.72
2025-05-05,189.72,190.35,190.48,189.13
2025-05-02,185.97,189.24,189.29,185.97
2025-04-30,188.35,184.84,189.02,181.44
2025-04-29,187.04,188.42,189.69,186.92
2025-04-28,185.18,186.78,187.55,185.18
2025-04-25,182.2,184.75,184.75,182.19
2025-04-24,182.73,181.73,182.99,180.69
2025-04-23,177.95,183.6,184.32,177.95
2025-04-22,175.64,177.5,178.02,175.36
2025-04-17,178.57,176.52,179.06,175.2
2025-04-16,176.97,178.44,178.44,174.71
2025-04-15,172.61,177.37,177.67,172.61
2025-04-14,169.6,172.38,173.09,169.6
2025-04-11,167.94,166.55,169.41,164.06
2025-04-10,161.26,167.25,175.66,161.26
2025-04-09,158.73,158.5,160.69,155.71
2025-04-08,159.4,162.42,165.37,157.27
2025-04-07,163.48,158.34,165.21,150.04
2025-04-04,177.57,164.59,177.57,160.71
2025-04-03,186.11,179.71,186.11,179.65
2025-04-02,188.82,189.05,189.23,186.42
2025-04-01,186.97,189.57,190.12,186.81
2025-03-31,188.64,186.24,188.64,184.27
2025-03-28,193.09,189.96,193.09,189.43
2025-03-27,194.95,194.18,195.52,191.09
2025-03-26,197.59,195.78,198.45,194.85
2025-03-25,194.46,197.77,197.79,194.46
2025-03-24,193.47,193.69,195.99,193.42
2025-03-21,192.15,192.92,193.7,190.09
2025-03-20,197.76,193.15,197.78,191.64
2025-03-19,197.59,197.58,198.05,196.11
2025-03-18,193.4,197.79,197.79,193.4
2025-03-17,190.96,193.01,193.59,190.41
2025-03-14,186.31,191.0,191.84,184.69
2025-03-13,186.99,186.22,188.18,185.0
2025-03-12,185.61,187.33,189.0,185.61
2025-03-11,187.51,184.19,188.28,182.73
2025-03-10,193.38,187.33,193.8,186.36
2025-03-07,192.36,192.9,194.41,191.26
2025-03-06,189.8,193.7,194.41,189.8
2025-03-05,182.76,188.87,189.97,182.76
2025-03-04,185.45,179.59,185.45,178.3
2025-03-03,184.23,187.2,188.57,182.54
2025-02-28,184.3,184.23,184.3,182.14
2025-02-27,184.76,184.49,185.53,182.87
2025-02-26,181.06,185.09,185.09,181.06
2025-02-25,177.65,180.69,182.29,177.51
2025-02-24,177.07,177.78,178.73,175.87
2025-02-21,175.71,176.88,176.9,175.29
2025-02-20,175.47,175.49,177.24,175.3
2025-02-19,177.78,175.42,178.84,175.27
2025-02-18,175.14,178.24,178.24,175.14
2025-02-17,173.62,174.81,176.14,173.62
2025-02-14,172.22,173.39,173.83,171.88
2025-02-13,173.7,172.17,173.9,171.37
2025-02-12,171.03,172.8,173.6,171.03
2025-02-11,168.4,170.83,170.83,167.54
2025-02-10,168.98,168.25,169.36,168.03
2025-02-07,169.26,168.99,169.61,168.05
2025-02-06,163.09,168.91,169.0,163.09
2025-02-05,162.65,162.87,164.25,161.87
2025-02-04,159.28,161.75,161.75,158.57
2025-02-03,159.54,159.08,159.91,157.17
2025-01-31,163.01,161.88,163.62,161.63
2025-01-30,163.16,162.83,163.66,161.69
2025-01-29,161.12,162.68,162.91,160.7
2025-01-28,160.46,160.96,161.7,159.84
2025-01-27,159.17,160.32,160.96,158.86
2025-01-24,160.29,160.12,161.25,159.75
2025-01-23,156.68,159.67,159.74,156.68
2025-01-22,158.12,156.51,158.33,156.14
2025-01-21,158.4,158.02,158.4,157.2
2025-01-20,156.67,158.25,158.81,156.67
2025-01-17,156.06,156.34,156.88,155.61
2025-01-16,156.13,155.4,156.58,155.05
2025-01-15,153.86,155.4,155.86,153.44
2025-01-14,151.81,153.55,154.32,151.81
2025-01-13,150.08,151.02,151.03,149.07
2025-01-10,150.63,149.99,151.68,149.65
2025-01-09,149.37,150.46,150.53,147.91
2025-01-08,148.94,149.73,150.9,148.36
2025-01-07,148.31,148.87,149.55,146.35
2025-01-06,145.48,148.39,148.44,145.26
2025-01-03,145.49,145.07,145.91,144.6
2025-01-02,146.23,145.42,146.97,141.48
2024-12-30,144.67,145.35,146.05,144.12
2024-12-27,142.98,144.82,144.83,142.97
2024-12-23,142.97,142.92,143.23,142.11
2024-12-20,143.73,142.93,143.73,141.03
2024-12-19,145.33,144.15,145.33,143.42
2024-12-18,144.89,146.02,146.84,144.6
2024-12-17,147.34,144.83,147.34,144.66
2024-12-16,147.41,147.53,148.46,147.04
2024-12-13,146.84,147.32,147.85,146.79
2024-12-12,146.44,146.69,147.37,146.17
2024-12-11,146.56,146.3,147.21,145.75
2024-12-10,146.43,146.62,147.12,146.08
2024-12-09,146.03,146.4,147.01,146.03
2024-12-06,146.07,145.89,147.13,145.56
2024-12-05,141.81,146.24,146.29,141.81
2024-12-04,140.99,141.79,142.77,140.99
2024-12-03,139.61,140.84,141.96,139.61
2024-12-02,138.79,139.32,140.14,137.6
2024-11-29,138.23,139.19,139.51,137.55
2024-11-28,137.27,138.33,138.89,137.27
2024-11-27,137.67,137.18,137.67,135.66
2024-11-26,139.24,137.96,139.24,137.43
2024-11-25,140.69,139.62,140.95,138.68
2024-11-22,142.89,140.24,143.89,138.05
2024-11-21,142.87,142.75,143.23,140.88
2024-11-20,144.06,142.74,144.81,142.07
2024-11-19,145.85,143.39,146.1,140.83
2024-11-18,144.87,145.87,145.88,144.63
2024-11-15,144.56,145.78,146.39,144.01
2024-11-14,142.61,144.85,145.19,142.61
2024-11-13,142.54,142.28,143.92,141.13
2024-11-12,144.69,142.58,145.29,142.43
2024-11-11,143.86,145.64,145.89,143.86
2024-11-08,144.74,143.42,144.74,142.48
2024-11-07,145.58,144.74,146.56,144.74
2024-11-06,149.44,144.76,150.27,144.2
2024-11-05,148.57,149.31,149.47,148.19
2024-11-04,148.08,148.76,149.36,147.79
2024-11-01,145.4,148.1,148.46,145.4
2024-10-31,143.65,145.26,146.04,142.56
2024-10-30,145.25,144.79,145.39,143.33
2024-10-29,146.63,145.87,147.08,145.55
2024-10-28,145.4,146.22,146.31,144.27
2024-10-25,144.7,144.79,146.28,144.7
2024-10-24,145.7,144.66,146.58,144.66
2024-10-23,145.95,145.7,146.34,145.32
2024-10-22,146.35,146.42,146.62,144.73
2024-10-21,147.99,146.5,147.99,146.34
2024-10-18,146.75,148.1,148.88,146.05
2024-10-17,146.29,147.02,148.04,146.29
2024-10-16,146.08,145.85,146.56,144.39
2024-10-15,146.18,146.27,146.54,144.98
2024-10-14,145.25,146.02,146.02,144.69
2024-10-11,144.25,145.12,145.35,143.89
2024-10-10,143.8,144.24,144.78,143.55
2024-10-09,143.58,143.68,143.68,141.91
2024-10-08,143.83,143.71,144.13,142.81
2024-10-07,143.22,144.47,144.85,142.71
2024-10-04,140.31,142.73,143.74,140.31
2024-10-03,140.78,140.26,141.07,139.01
2024-10-02,140.94,140.93,142.26,140.04
2024-10-01,145.34,141.06,145.71,140.22
2024-09-30,147.02,145.19,147.02,144.67
2024-09-27,147.24,147.31,147.59,146.33
2024-09-26,144.38,147.55,147.73,144.38
2024-09-25,143.83,143.71,145.02,142.66
2024-09-24,143.84,144.24,145.49,143.73
2024-09-23,146.11,143.35,146.16,142.83
2024-09-20,146.1,146.01,147.33,145.51
2024-09-19,145.02,146.16,146.16,144.5
2024-09-18,144.04,144.06,144.84,143.74
2024-09-17,142.79,143.93,144.48,142.79
2024-09-16,141.89,142.29,142.8,141.3
2024-09-13,141.16,142.21,142.76,140.93
2024-09-12,139.54,141.13,141.66,139.43
2024-09-11,138.67,138.85,140.79,137.51
2024-09-10,140.59,138.47,141.57,138.15
2024-09-09,139.04,140.57,141.27,139.04
2024-09-06,141.09,138.91,141.95,138.68
2024-09-05,139.52,141.47,142.75,139.18
2024-09-04,139.82,139.9,140.82,138.37
2024-09-03,143.37,140.61,143.97,139.85
2024-09-02,143.41,143.29,144.17,142.27
2024-08-30,142.37,143.31,143.31,142.37
2024-08-29,141.48,142.15,142.87,141.48
2024-08-28,141.49,141.52,141.96,140.55
2024-08-27,140.27,141.38,141.62,140.23
2024-08-26,140.45,140.21,140.65,139.68
2024-08-23,139.26,140.5,140.53,139.26
2024-08-22,138.38,139.06,139.42,137.9
2024-08-21,137.78,138.42,139.1,137.45
2024-08-20,139.48,137.89,139.73,137.45
2024-08-19,138.19,139.26,139.84,138.19
2024-08-16,136.93,137.99,138.21,136.93
2024-08-15,134.3,136.52,136.68,134.24
2024-08-14,134.12,134.16,134.5,133.84
2024-08-13,133.55,133.63,134.19,132.79
2024-08-12,133.61,133.3,134.34,132.89
2024-08-09,132.85,133.05,134.32,132.14
2024-08-08,132.31,132.29,133.12,130.0
2024-08-07,130.38,132.6,133.61,130.11
2024-08-06,131.09,128.99,131.91,128.0
2024-08-05,131.66,129.92,131.66,126.0
2024-08-02,137.57,132.75,137.57,132.2
2024-08-01,143.87,138.7,143.87,138.44
2024-07-31,146.61,144.71,146.89,143.91
2024-07-30,144.68,146.49,147.12,144.5
2024-07-29,145.97,144.75,146.97,144.03
2024-07-26,145.54,145.56,146.01,144.77
2024-07-25,145.9,145.66,145.9,142.96
2024-07-24,147.67,147.1,148.05,145.27
2024-07-23,147.06,147.7,148.14,146.61
2024-07-22,144.05,146.78,147.03,144.05
2024-07-19,144.59,143.89,144.59,143.32
2024-07-18,144.21,144.82,145.55,144.21
2024-07-17,142.87,143.82,144.35,142.63
2024-07-16,142.5,142.89,143.27,141.45
2024-07-15,142.72,142.66,143.41,141.47
2024-07-12,142.59,143.23,143.4,142.36
2024-07-11,142.49,142.31,143.08,141.48
2024-07-10,140.94,142.27,142.27,140.1
2024-07-09,142.03,140.68,142.03,139.87
2024-07-08,141.95,142.23,144.26,141.53
2024-07-05,143.35,142.33,143.62,141.26
2024-07-04,141.51,143.23,143.56,141.51
2024-07-03,139.68,141.36,142.1,139.68
2024-07-02,140.3,139.03,140.3,138.1
2024-07-01,137.85,140.69,141.36,137.85
2024-06-28,137.07,136.81,137.72,135.92
2024-06-27,137.13,136.74,137.68,136.45
2024-06-26,138.05,137.16,138.67,136.27
2024-06-25,138.89,137.82,139.38,137.27
2024-06-24,136.31,138.86,139.03,136.31
2024-06-21,138.26,135.95,138.26,134.84
2024-06-20,136.86,138.28,138.37,136.67
2024-06-19,136.98,136.79,138.04,136.18
2024-06-18,136.12,136.96,137.5,135.96
2024-06-17,134.25,135.38,135.97,133.36
2024-06-14,136.58,133.73,136.58,131.63
2024-06-13,140.61,136.7,140.63,136.05
2024-06-12,140.01,140.87,141.44,140.01
2024-06-11,143.66,139.54,143.76,138.83
2024-06-10,144.84,143.35,144.84,142.43
2024-06-07,145.36,145.47,146.33,144.42
2024-06-06,143.34,145.35,145.62,142.31
2024-06-05,143.62,142.99,144.1,142.55
2024-06-04,146.89,143.32,146.89,142.67
2024-06-03,147.2,147.06,148.37,146.9
2024-05-31,146.73,146.76,147.27,145.91
2024-05-30,144.08,146.63,146.68,144.0
2024-05-29,146.56,144.46,146.58,143.81
2024-05-28,146.36,146.95,147.29,146.19
2024-05-27,146.16,146.27,146.41,145.66
2024-05-24,146.42,146.49,146.71,144.64
2024-05-23,146.57,146.67,147.3,146.01
2024-05-22,147.5,146.55,147.75,146.55
2024-05-21,147.54,147.4,147.54,146.08
2024-05-20,148.88,148.71,149.32,148.49
2024-05-17,147.71,149.41,149.41,147.71
2024-05-16,148.51,147.99,148.67,147.71
2024-05-15,147.99,148.5,148.98,147.52
2024-05-14,146.34,147.75,148.06,146.24
2024-05-13,145.81,146.19,146.59,145.66
2024-05-10,145.33,145.88,146.37,145.33
2024-05-09,145.49,145.1,145.7,144.27
2024-05-08,146.34,146.09,146.87,145.14
2024-05-07,143.19,146.21,146.22,143.19
2024-05-06,141.61,142.97,143.0,141.32
2024-05-03,143.24,141.38,143.87,140.72
2024-05-02,142.04,142.5,143.32,142.01
2024-04-30,143.62,141.63,143.8,141.44
2024-04-29,144.74,143.46,145.92,143.09
2024-04-26,143.6,144.66,145.3,143.6
2024-04-25,143.07,143.27,144.67,142.3
2024-04-24,143.57,142.74,143.96,142.24
2024-04-23,141.4,144.02,144.17,141.4
2024-04-22,138.97,141.08,141.11,138.97
2024-04-19,138.93,139.63,139.78,137.66
2024-04-18,137.53,139.6,139.6,137.53
2024-04-17,135.17,136.77,137.89,135.17
2024-04-16,137.02,134.85,137.02,134.63
2024-04-15,137.21,137.79,139.29,137.21
2024-04-12,138.29,137.29,139.3,136.83
2024-04-11,140.82,137.68,141.04,136.58
2024-04-10,140.29,140.84,141.47,138.96
2024-04-09,141.6,140.04,141.77,139.95
2024-04-08,140.46,141.61,141.78,140.35
2024-04-05,141.25,140.93,141.25,139.37
2024-04-04,141.74,142.53,142.94,141.74
2024-04-03,139.55,141.48,141.76,139.55
2024-04-02,139.29,139.38,140.57,138.93
2024-03-28,137.94,139.31,139.55,137.94
2024-03-27,137.53,138.09,138.79,137.42
2024-03-26,136.34,137.55,137.8,136.32
2024-03-25,135.66,136.02,136.43,135.6
2024-03-22,135.11,135.69,136.57,135.11
2024-03-21,134.75,135.9,135.95,134.67
2024-03-20,134.38,134.23,134.62,133.2
2024-03-19,132.56,134.45,134.45,132.56
2024-03-18,132.05,132.46,132.71,131.99
2024-03-15,130.24,132.04,132.32,130.24
2024-03-14,131.06,130.28,131.45,130.04
2024-03-13,130.29,131.12,131.79,130.29
2024-03-12,127.71,130.12,130.25,127.71
2024-03-11,126.93,127.58,127.75,126.43
2024-03-08,127.44,127.42,128.09,127.2
2024-03-07,125.95,127.17,127.36,125.89
2024-03-06,125.25,126.09,126.91,125.25
2024-03-05,124.54,125.23,125.43,124.14
2024-03-04,123.77,124.56,124.65,123.77
2024-03-01,122.47,123.79,124.21,122.43
2024-02-29,123.05,122.22,123.31,122.07
2024-02-28,122.75,123.12,123.38,122.59
2024-02-27,122.25,122.76,122.77,122.06
2024-02-26,123.19,122.46,123.32,122.22
2024-02-23,122.36,123.2,123.24,122.09
2024-02-22,121.83,122.31,123.08,121.83
2024-02-21,120.62,121.43,122.06,120.61
2024-02-20,119.74,120.57,120.58,119.48
2024-02-19,119.32,119.81,120.08,119.19
2024-02-16,119.13,119.15,120.14,119.12
2024-02-15,118.89,118.76,119.24,117.89
2024-02-14,118.61,118.74,119.79,118.46
2024-02-13,118.96,118.46,119.39,118.25
2024-02-12,117.6,118.89,118.89,117.6
2024-02-09,117.25,117.24,117.72,116.66
2024-02-08,117.32,117.31,118.16,117.13
2024-02-07,118.98,117.42,119.25,116.92
2024-02-06,119.35,119.14,120.37,118.87
2024-02-05,119.41,118.84,120.72,118.56
2024-02-02,118.74,119.34,119.83,118.22
2024-02-01,120.86,118.2,120.86,117.87
2024-01-31,121.66,121.42,122.86,121.15
2024-01-30,119.07,121.1,121.23,118.98
2024-01-29,119.9,118.95,120.4,118.69
2024-01-26,119.17,119.87,120.03,119.01
2024-01-25,119.68,119.14,119.86,118.88
2024-01-24,118.77,120.3,120.3,118.77
2024-01-23,119.16,118.54,119.39,118.31
2024-01-22,118.25,118.96,119.68,118.25
2024-01-19,118.36,117.88,118.96,117.71
2024-01-18,117.12,118.0,118.59,116.72
2024-01-17,117.4,117.02,117.4,115.84
2024-01-16,118.29,117.69,118.29,116.73
2024-01-15,119.16,118.66,119.44,118.09
2024-01-12,119.09,118.84,120.06,118.63
2024-01-11,120.84,118.69,121.27,118.53
2024-01-10,120.75,120.66,121.27,120.2
2024-01-09,122.61,121.17,122.61,120.51
2024-01-08,122.19,122.62,122.78,121.34
2024-01-05,121.0,122.27,122.8,120.43
2024-01-04,119.07,121.39,121.39,118.92
2024-01-03,120.5,118.97,121.03,118.53
2024-01-02,118.62,120.28,120.91,118.62
2023-12-29,118.19,118.35,118.68,118.1
2023-12-28,119.01,118.14,119.13,117.93
2023-12-27,118.48,118.92,119.13,118.08
2023-12-22,118.07,118.55,118.76,117.93
2023-12-21,117.9,118.03,118.2,117.29
2023-12-20,118.25,118.07,118.77,117.3
2023-12-19,117.84,117.96,118.2,117.4
2023-12-18,117.91,117.89,118.57,117.33
2023-12-15,118.55,118.14,118.98,117.45
2023-12-14,118.56,118.33,119.08,117.15
2023-12-13,118.5,117.97,118.88,117.97
2023-12-12,119.42,118.51,119.52,118.32
2023-12-11,119.32,119.27,119.5,118.8
2023-12-08,118.1,119.25,119.28,117.68
2023-12-07,119.02,118.01,119.02,117.07
2023-12-06,118.61,119.2,119.71,118.24
2023-12-05,117.44,118.36,118.5,117.33
2023-12-04,117.04,117.62,117.84,116.94
2023-12-01,116.6,116.94,117.09,116.47
2023-11-30,116.38,116.2,116.87,116.1
2023-11-29,114.89,116.12,116.37,114.89
2023-11-28,114.24,115.12,115.12,114.15
2023-11-27,115.26,114.41,115.26,114.38
2023-11-24,114.94,115.28,115.58,114.94
2023-11-23,114.23,114.87,114.96,113.89
2023-11-22,114.31,114.32,114.94,114.04
2023-11-21,114.5,114.23,114.69,113.89
2023-11-20,114.88,114.91,115.66,114.73
2023-11-17,113.82,115.13,115.13,113.82
2023-11-16,113.95,113.7,114.55,113.68
2023-11-15,113.35,113.92,114.22,113.2
2023-11-14,112.29,113.38,113.56,111.8
2023-11-13,110.83,112.24,112.24,110.83
2023-11-10,110.8,110.61,111.29,110.16
2023-11-09,110.29,111.05,111.09,109.61
2023-11-08,109.72,110.2,110.83,108.87
2023-11-07,110.22,109.88,110.95,109.24
2023-11-06,110.8,110.49,111.13,110.37
2023-11-03,109.57,110.69,111.18,109.57
2023-11-02,108.73,109.35,109.89,108.44
2023-11-01,107.96,108.5,109.13,107.96
2023-10-31,107.52,107.78,108.69,107.07
2023-10-30,107.04,107.76,107.95,106.52
2023-10-27,107.32,106.96,108.61,106.79
2023-10-26,106.58,106.97,107.05,104.63
2023-10-25,106.21,106.83,106.92,105.53
2023-10-24,107.33,106.24,107.44,105.64
2023-10-23,107.06,107.27,107.57,106.16
2023-10-20,108.56,106.99,108.56,106.9
2023-10-19,109.66,108.85,109.66,108.11
2023-10-18,110.76,109.67,111.13,109.58
2023-10-17,110.81,110.67,111.37,109.84
2023-10-16,109.74,110.79,111.22,109.41
2023-10-13,111.69,109.73,111.69,109.3
2023-10-12,112.32,111.79,112.81,111.29
2023-10-11,111.64,112.26,112.6,111.09
2023-10-10,109.27,111.67,112.12,109.27
2023-10-09,110.77,109.17,110.77,108.66
2023-10-06,109.6,111.09,111.33,109.52
2023-10-05,108.88,109.3,109.9,108.15
2023-10-04,108.98,108.75,109.36,107.63
2023-10-03,110.05,109.18,111.29,108.95
2023-10-02,112.0,110.47,112.77,110.23
2023-09-29,111.65,111.85,112.7,111.42
2023-09-28,110.09,111.54,111.61,109.54
2023-09-27,109.43,109.97,110.65,109.25
2023-09-26,109.89,109.43,110.05,108.4
2023-09-25,110.61,109.99,111.72,109.34
2023-09-22,112.14,110.6,112.14,110.18
2023-09-21,112.04,112.16,112.37,110.73
2023-09-20,110.13,112.25,112.64,110.05
2023-09-19,108.75,110.03,110.03,108.46
2023-09-18,110.8,108.76,111.04,108.19
2023-09-15,111.46,110.81,112.2,110.45
2023-09-14,109.19,111.11,111.37,108.4
2023-09-13,109.01,109.25,109.7,108.55
2023-09-12,108.68,109.08,109.25,108.51
2023-09-11,107.41,108.65,109.05,107.41
2023-09-08,107.04,107.23,107.55,105.6
2023-09-07,107.83,106.9,108.17,106.74
2023-09-06,109.94,107.93,109.94,107.33
2023-09-05,110.75,109.99,111.04,109.2
2023-09-04,111.07,110.81,112.01,110.47
2023-09-01,111.6,110.96,112.28,110.82
2023-08-31,112.89,111.58,113.59,111.58
2023-08-30,112.82,112.87,114.24,112.82
2023-08-29,111.96,112.77,112.95,111.87
2023-08-28,110.22,111.94,111.94,110.22
2023-08-25,109.94,109.97,111.19,109.81
2023-08-24,109.97,109.95,111.0,109.47
2023-08-23,110.61,109.91,111.84,109.65
2023-08-22,110.16,110.53,111.58,110.16
2023-08-21,109.62,110.1,111.25,109.62
2023-08-18,110.09,109.61,110.09,108.62
2023-08-17,110.24,110.24,111.36,109.82
2023-08-16,110.77,110.38,111.24,109.84
2023-08-15,111.85,111.02,112.02,110.67
2023-08-14,111.44,111.83,112.56,111.3
2023-08-11,112.34,111.57,112.34,111.16
2023-08-10,110.61,112.36,112.81,110.61
2023-08-09,109.05,110.49,111.19,109.05
2023-08-08,112.39,108.94,112.39,107.59
2023-08-07,112.32,112.94,113.31,111.64
2023-08-04,111.66,112.59,112.93,111.39
2023-08-03,110.53,111.53,111.55,109.42
2023-08-02,112.25,110.54,112.25,109.78
2023-08-01,113.88,112.34,114.28,112.17
2023-07-31,113.68,113.91,114.28,113.67
2023-07-28,113.35,113.66,114.54,113.35
2023-07-27,112.59,113.38,114.01,112.5
2023-07-26,112.59,112.48,113.23,111.71
2023-07-25,112.14,112.6,112.71,112.1
2023-07-24,111.8,112.14,112.14,110.38
2023-07-21,111.62,111.79,112.22,111.05
2023-07-20,110.88,111.57,112.02,110.87
2023-07-19,110.88,110.88,111.71,110.19
2023-07-18,109.94,110.82,110.98,109.34
2023-07-17,109.32,109.88,110.38,109.08
2023-07-14,109.9,109.35,110.78,109.31
2023-07-13,108.99,109.97,110.46,108.71
2023-07-12,107.28,108.99,109.27,107.28
2023-07-11,105.85,107.22,107.34,105.54
2023-07-10,105.59,105.84,106.75,105.0
2023-07-07,104.5,105.59,105.91,104.07
2023-07-06,107.14,104.53,107.14,104.01
2023-07-05,107.7,107.17,107.75,106.54
2023-07-04,108.82,107.71,109.63,107.69
2023-07-03,107.43,108.74,109.35,107.43
2023-06-30,106.19,107.35,108.33,106.19
2023-06-29,104.66,106.12,106.39,104.61
2023-06-28,103.98,104.59,104.71,103.67
2023-06-27,102.61,103.88,104.05,102.39
2023-06-26,101.92,102.54,102.82,99.75
2023-06-23,103.43,101.97,103.43,101.59
2023-06-22,104.82,103.86,104.82,102.84
2023-06-21,104.86,105.73,106.32,104.86
2023-06-20,105.18,104.88,105.57,104.41
2023-06-19,104.97,105.22,106.25,104.59
2023-06-16,104.15,104.97,105.29,103.82
2023-06-15,104.84,104.13,104.84,103.75
2023-06-14,103.46,105.12,105.96,103.34
2023-06-13,103.2,103.51,103.67,102.37
2023-06-12,103.1,103.13,104.38,102.73
2023-06-09,103.89,103.0,104.18,102.21
2023-06-08,103.15,103.88,104.87,103.15
2023-06-07,103.02,103.12,103.25,102.04
2023-06-06,101.89,102.91,103.01,101.17
2023-06-05,102.96,101.95,103.62,101.29
2023-06-02,100.51,102.94,103.1,100.51
2023-06-01,98.53,100.25,100.41,98.53
2023-05-31,100.01,98.4,101.07,98.3
2023-05-30,101.55,100.35,102.28,99.96
2023-05-29,103.14,102.13,104.05,101.47
2023-05-26,102.32,102.87,103.2,100.51
2023-05-25,101.87,102.25,102.67,100.51
2023-05-24,104.32,101.87,104.32,101.51
2023-05-23,103.98,104.37,104.45,103.35
2023-05-22,102.93,104.0,104.39,102.93
2023-05-19,104.2,104.37,105.38,103.85
2023-05-18,103.11,104.17,104.91,103.11
2023-05-17,102.56,103.13,103.13,101.57
2023-05-16,102.96,102.72,103.52,102.19
2023-05-15,103.4,103.14,104.1,102.25
2023-05-12,102.36,103.22,103.8,102.36
2023-05-11,102.12,102.29,103.16,100.91
2023-05-10,102.87,102.11,104.52,101.79
2023-05-09,103.21,102.85,103.79,102.13
2023-05-08,102.49,103.39,103.56,102.49
2023-05-05,99.29,102.3,102.46,99.29
2023-05-04,100.18,99.19,101.26,98.73
2023-05-03,101.31,100.87,102.21,100.69
2023-05-02,103.91,101.08,104.7,100.93
2023-04-28,105.63,103.54,105.99,102.16
2023-04-27,104.29,105.62,105.91,103.57
2023-04-26,104.52,104.31,104.54,101.94
2023-04-25,107.65,104.91,107.65,104.74
2023-04-24,107.2,107.82,108.15,106.63
2023-04-21,108.21,107.74,108.23,106.86
2023-04-20,109.56,108.3,110.97,107.9
2023-04-19,108.4,109.47,109.65,107.79
2023-04-18,106.42,108.38,109.2,106.42
2023-04-17,108.25,106.31,108.85,106.07
2023-04-14,104.78,108.18,108.22,104.55
2023-04-13,104.53,104.68,105.06,104.12
2023-04-12,103.89,104.51,105.23,103.89
2023-04-11,103.96,103.85,105.07,103.6
2023-04-06,101.56,103.9,104.04,101.56
2023-04-05,102.31,101.67,102.89,101.03
2023-04-04,102.16,102.3,103.93,102.16
2023-04-03,101.56,102.21,103.72,101.56
2023-03-31,102.22,101.95,102.78,100.84
2023-03-30,100.48,102.21,102.97,100.48
2023-03-29,98.46,100.36,100.54,98.46
2023-03-28,98.05,98.44,99.74,97.02
2023-03-27,96.06,97.56,99.3,96.06
2023-03-24,99.5,95.94,99.5,93.77
2023-03-23,102.32,100.58,103.02,100.35
2023-03-22,103.59,102.92,105.67,102.71
2023-03-21,99.78,103.64,104.17,99.78
2023-03-20,95.67,98.9,100.15,90.57
2023-03-17,100.4,96.99,102.32,95.69
2023-03-16,99.84,99.7,102.72,97.34
2023-03-15,107.5,98.56,107.94,97.87
2023-03-14,104.12,107.6,108.3,103.16
2023-03-13,112.03,104.46,112.03,103.27
2023-03-10,114.93,112.0,114.93,110.28
2023-03-09,117.98,116.41,118.22,116.37
2023-03-08,117.4,118.12,118.63,116.87
2023-03-07,119.41,117.57,119.73,117.45
2023-03-06,118.25,119.28,119.28,118.12
2023-03-03,116.04,118.02,118.08,116.04
2023-03-02,116.01,115.98,116.34,114.5
2023-03-01,117.77,116.28,118.5,116.06
